date,Tmax,Tmin,Tmean,RH_mean,RH_max,wind_mean,wind_max,solar_mean,solar_max,heat_index,HI_max
2021-08-27,34.1,24.9,28.9375,68.83333333333333,86,10.658333333333333,15.6,209.94583333333333,645.6,46.53733614093423,37.00362247220458
2021-08-28,33.5,26.9,29.504166666666666,66.5,82,9.116666666666667,15.1,232.88750000000002,738.3,43.510295140402846,36.710817672611114
2021-08-29,33.4,26.1,29.3625,69.375,86,8.945833333333333,13.0,207.67083333333335,773.6,44.47862174773357,38.71232838543117
2021-08-30,33.6,26.5,28.962500000000002,75.79166666666667,95,6.45,11.3,151.87916666666666,710.9,48.29623145459316,38.288086951777764
2021-08-31,30.7,25.3,27.545833333333334,88.54166666666667,97,8.65,13.5,112.71249999999999,410.2,42.905291767711056,38.28217576255117
2021-09-01,29.7,25.4,27.204166666666666,88.91666666666667,99,6.241666666666667,12.0,122.02083333333333,557.3,39.267033795683226,36.49781536603563
2021-09-02,31.2,24.9,27.291666666666668,84.95833333333333,96,14.450000000000001,20.9,172.72916666666666,713.9,43.44526765645854,36.96948016347562
2021-09-03,30.4,25.6,27.645833333333332,83.125,93,15.633333333333333,22.1,199.70000000000002,713.1,39.91314242970935,37.9906273624357
2021-09-04,31.8,25.4,28.21666666666667,78.0,89,12.8375,15.1,209.64583333333334,677.5,42.83505014913775,36.71771152755559
2021-09-05,31.1,25.6,27.691666666666666,81.66666666666667,91,6.995833333333334,10.8,109.54166666666667,521.8,41.821954886140254,36.11856741177567
2021-09-06,31.9,25.8,28.46666666666667,84.29166666666667,93,5.8500000000000005,11.3,186.17499999999998,692.6,45.86440014759003,39.41276758098467
2021-09-07,32.5,26.6,29.245833333333334,83.95833333333333,93,7.3125,13.0,172.71666666666667,622.4,48.114520407294194,41.908289393055696
2021-09-08,32.9,25.5,28.429166666666664,87.54166666666667,97,6.075,11.2,187.34583333333333,790.5,51.69640830368084,41.91102597387572
2021-09-09,28.5,25.5,26.5125,92.79166666666667,98,10.4,16.4,94.8,462.7,35.974925828620506,33.76080746505568
2021-09-10,28.7,24.9,26.666666666666668,88.20833333333333,96,11.600000000000001,16.7,106.58333333333333,326.3,35.64209003264617,33.65042868513787
2021-09-11,28.7,24.9,26.070833333333336,92.29166666666667,97,9.504166666666666,13.3,89.77083333333333,337.9,36.57185457478028,33.5285564334378
2021-09-12,27.5,24.8,25.604166666666668,95.0,98,10.791666666666666,20.0,69.71666666666667,346.6,32.92205049444451,31.655260231944403
2021-09-13,30.4,24.7,27.05,90.625,99,6.491666666666666,13.2,144.05416666666667,512.7,42.489462089859316,37.7072665325157
2021-09-14,30.9,25.4,27.7,89.5,98,7.041666666666667,15.1,166.5,564.7,44.06943880670063,39.228234876637885
2021-09-15,30.8,25.2,27.445833333333336,86.70833333333333,96,10.529166666666667,15.7,192.9416666666667,709.7,42.604074789113355,39.21517049932442
2021-09-16,30.2,25.3,27.170833333333334,87.125,95,9.554166666666667,17.6,163.60833333333332,607.3,40.520379073087184,37.13056213779554
2021-09-17,28.2,25.1,26.125,92.70833333333333,98,12.616666666666667,17.7,96.40833333333335,476.4,34.91171334118922,34.57935047379553
2021-09-18,30.4,24.9,27.070833333333336,88.45833333333333,98,8.975,13.9,149.15,687.9,41.71839676907922,37.13039167383119
2021-09-19,30.7,24.8,26.895833333333332,90.375,97,9.637500000000001,14.5,143.56666666666666,693.2,43.60083608520063,39.553471094835636
2021-09-20,30.0,25.3,26.825,90.75,97,8.629166666666666,14.7,149.74166666666667,544.1,40.96504908298609,37.10739057777772
