date,Tmax,Tmin,Tmean,RH_mean,RH_max,wind_mean,wind_max,solar_mean,solar_max
2019-12-18,26.1,14.5,19.366666666666667,64.41666666666667,87,11.15,15.5,172.4416666666667,658.9
2019-12-19,27.2,15.0,20.045833333333334,74.25,92,8.095833333333333,10.7,173.47916666666666,662.2
2019-12-20,27.8,15.1,20.779166666666665,72.20833333333333,93,6.458333333333333,8.4,168.8125,653.3
2019-12-21,28.5,15.5,21.354166666666668,69.95833333333333,94,7.3,11.7,172.40416666666667,656.6
2019-12-22,28.4,18.0,22.337500000000002,59.208333333333336,78,12.866666666666667,17.2,170.12083333333334,643.6
2019-12-23,27.8,18.8,22.575,58.75,68,12.174999999999999,17.6,155.45,623.4
2019-12-24,28.5,18.0,22.391666666666666,64.70833333333333,88,9.958333333333334,13.0,172.3125,657.3
2019-12-25,26.9,16.4,20.6875,64.25,90,10.016666666666667,12.4,174.97916666666666,669.7
2019-12-26,25.6,15.0,19.01666666666667,57.25,84,11.2125,15.1,179.86249999999998,681.2
2019-12-27,24.0,12.5,17.474999999999998,42.458333333333336,61,14.725,20.3,188.48749999999998,713.1
2019-12-28,24.0,11.5,17.029166666666665,41.625,54,14.416666666666666,19.2,187.60416666666666,708.2
2019-12-29,24.3,12.6,17.645833333333332,50.25,68,12.441666666666668,18.0,165.3791666666667,682.9
2019-12-30,25.0,12.8,17.766666666666666,57.708333333333336,71,10.225,14.2,180.09166666666667,685.1
2019-12-31,25.2,13.4,18.241666666666667,59.833333333333336,73,9.379166666666666,11.7,172.35833333333335,652.6
2020-01-01,25.5,15.5,19.795833333333334,64.91666666666667,79,10.883333333333333,16.0,157.99583333333334,627.3
2020-01-02,25.5,15.3,19.958333333333332,66.16666666666667,83,9.908333333333333,13.8,171.2125,665.3
2020-01-03,24.6,13.1,18.220833333333335,68.25,91,7.8875,10.5,177.07083333333333,670.7
2020-01-04,24.9,12.9,18.179166666666667,62.5,86,9.887500000000001,12.5,179.1875,676.0
2020-01-05,25.1,12.8,18.441666666666666,59.458333333333336,86,12.654166666666667,16.6,182.0875,689.5
2020-01-06,27.2,14.1,19.883333333333333,63.166666666666664,76,10.429166666666665,14.9,177.85,673.3
2020-01-07,26.8,16.3,21.2375,70.41666666666667,88,7.2,10.1,130.89166666666668,467.9
2020-01-08,25.4,15.0,19.729166666666668,58.708333333333336,79,12.533333333333333,16.9,181.04999999999998,682.9
2020-01-09,22.9,11.2,16.587500000000002,49.708333333333336,75,13.9625,19.5,191.6875,719.0
2020-01-10,23.0,11.5,16.666666666666668,48.416666666666664,64,17.729166666666668,23.2,191.51666666666668,718.2
2020-01-11,26.3,13.0,19.05,51.875,61,15.158333333333333,19.6,179.02916666666667,675.3
2020-01-12,29.3,16.3,22.304166666666664,62.125,80,9.975,13.7,179.375,674.4
2020-01-13,24.7,15.5,19.858333333333334,75.16666666666667,93,10.083333333333334,23.2,108.49166666666667,503.2
2020-01-14,23.9,12.8,17.95,59.958333333333336,85,9.345833333333333,11.7,185.54999999999998,700.4
2020-01-15,23.5,10.5,16.633333333333333,55.875,81,9.033333333333333,13.1,190.55416666666667,712.8
2020-01-16,22.0,10.3,16.033333333333335,62.958333333333336,87,12.883333333333333,16.9,191.27916666666667,715.0
2020-01-17,23.3,10.8,16.587500000000002,67.79166666666667,95,8.025,11.8,190.6875,715.1
2020-01-18,24.6,11.0,17.400000000000002,61.958333333333336,89,8.470833333333333,12.6,193.25833333333333,718.3
2020-01-19,25.4,13.0,18.258333333333333,52.208333333333336,72,12.658333333333333,15.8,193.73333333333335,718.5
2020-01-20,25.9,12.3,18.141666666666666,56.041666666666664,76,11.079166666666666,16.1,196.34583333333333,730.9
2020-01-21,26.9,11.8,18.554166666666667,55.791666666666664,76,8.2875,11.1,197.47916666666666,731.0
2020-01-22,28.4,13.4,19.837500000000002,53.916666666666664,72,9.895833333333334,13.5,197.525,731.1
2020-01-23,26.8,15.7,20.1875,52.25,71,14.770833333333334,21.4,198.92916666666667,734.3
2020-01-24,27.6,14.2,19.933333333333334,47.583333333333336,60,11.225,16.1,199.91666666666666,737.5
2020-01-25,28.2,12.7,19.591666666666665,53.208333333333336,70,6.995833333333334,9.2,192.15,728.3
2020-01-26,29.3,13.9,20.933333333333334,52.416666666666664,76,6.670833333333333,9.0,198.61666666666667,731.4
2020-01-27,28.4,14.7,21.033333333333335,58.333333333333336,82,8.845833333333333,16.2,197.73749999999998,731.5
2020-01-28,25.3,16.3,20.220833333333335,51.541666666666664,70,12.366666666666667,18.8,176.67499999999998,656.2
2020-01-29,24.5,12.8,17.8,51.25,84,8.716666666666667,11.8,209.10416666666666,763.5
2020-01-30,25.7,11.9,18.004166666666666,49.666666666666664,68,7.9875,10.3,209.51250000000002,765.6
2020-01-31,25.6,12.4,18.358333333333334,52.083333333333336,72,8.133333333333333,12.5,209.30416666666667,762.5
2020-02-01,26.5,12.7,19.308333333333334,34.375,51,13.545833333333334,18.3,216.59583333333333,785.2
2020-02-02,27.4,14.4,20.287499999999998,39.166666666666664,57,14.841666666666667,20.3,212.23749999999998,769.8
2020-02-03,27.9,15.4,20.804166666666667,42.833333333333336,52,10.487499999999999,15.6,211.53333333333333,766.7
2020-02-04,27.7,13.2,19.979166666666668,36.791666666666664,58,8.670833333333333,12.9,219.525,792.4
2020-02-05,28.1,13.1,19.995833333333334,41.541666666666664,54,9.0875,12.5,218.6875,788.3
2020-02-06,27.4,14.7,20.420833333333334,36.791666666666664,54,11.0,13.0,219.82083333333333,791.3
2020-02-07,28.1,14.2,20.466666666666665,38.083333333333336,56,11.620833333333332,13.8,219.45416666666665,790.3
2020-02-08,26.7,15.4,20.366666666666667,37.875,56,14.941666666666668,20.3,227.3708333333333,818.0
2020-02-09,27.1,14.7,20.341666666666665,38.333333333333336,61,15.166666666666666,20.0,225.54166666666666,808.7
2020-02-10,28.5,14.6,20.6375,39.916666666666664,53,12.325000000000001,17.2,224.04166666666666,802.5
2020-02-11,30.7,15.6,22.545833333333334,50.5,63,9.620833333333334,14.6,220.15416666666667,789.1
2020-02-12,32.0,18.1,24.34583333333333,48.541666666666664,69,9.554166666666667,15.5,223.8708333333333,800.3
2020-02-13,32.6,17.5,24.758333333333336,43.916666666666664,71,9.941666666666666,19.8,217.9333333333333,763.0
2020-02-14,31.8,18.1,24.333333333333332,38.5,61,10.387500000000001,14.2,228.15416666666667,811.5
2020-02-15,30.7,15.0,22.96666666666667,38.0,59,7.120833333333334,11.6,214.37916666666663,739.4
2020-02-16,33.3,18.1,25.2625,40.416666666666664,60,10.933333333333332,15.0,228.52916666666667,810.5
2020-02-17,34.1,19.6,25.741666666666664,27.708333333333332,40,11.383333333333333,16.0,232.3791666666667,822.5
2020-02-18,33.8,17.4,24.679166666666664,32.916666666666664,44,7.3625,11.9,237.27916666666667,837.8
2020-02-19,34.1,17.6,25.1125,41.833333333333336,60,6.625,12.8,228.54583333333335,813.5
2020-02-20,32.4,18.0,24.645833333333332,37.083333333333336,60,8.329166666666667,10.9,242.45000000000002,853.0
2020-02-21,32.0,17.1,24.045833333333334,40.791666666666664,72,8.070833333333333,14.1,236.9,836.4
2020-02-22,31.9,18.4,24.3625,29.708333333333332,41,11.854166666666666,18.2,241.34166666666667,846.6
2020-02-23,32.2,18.0,24.429166666666664,39.5,61,10.237499999999999,14.3,236.8166666666667,837.2
2020-02-24,31.8,18.0,24.34166666666667,41.458333333333336,69,10.637500000000001,14.2,243.34583333333333,851.4
2020-02-25,32.0,18.4,24.84166666666667,33.875,52,9.741666666666667,13.1,245.86666666666667,858.5
2020-02-26,32.5,17.6,25.34166666666667,37.125,56,3.2458333333333336,9.9,244.7875,854.2
2020-02-27,33.4,17.5,26.170833333333334,36.833333333333336,61,4.941666666666666,8.1,245.85,857.1
2020-02-28,34.2,18.7,26.474999999999998,37.0,59,6.016666666666667,11.9,232.42916666666667,829.3
2020-02-29,33.7,20.9,26.854166666666668,35.958333333333336,48,8.841666666666667,13.8,246.54166666666666,859.9
2020-03-01,33.4,19.2,26.087500000000002,36.375,58,6.729166666666667,10.4,247.13333333333333,866.9
2020-03-02,33.6,18.9,25.879166666666666,32.5,48,7.8625,12.3,254.90416666666667,882.1
2020-03-03,33.4,19.7,25.916666666666668,37.25,58,7.375,11.9,253.60416666666666,878.8
2020-03-04,32.5,20.0,25.349999999999998,41.833333333333336,67,11.887500000000001,15.1,256.6125,886.8
2020-03-05,29.9,18.6,24.162499999999998,53.625,90,10.674999999999999,18.3,219.58333333333334,865.1
2020-03-06,29.4,19.1,23.224999999999998,52.666666666666664,92,13.6875,21.3,221.82500000000002,847.2
2020-03-07,29.4,14.9,22.15416666666667,34.041666666666664,54,5.783333333333334,10.1,265.4375,908.8
2020-03-08,31.6,16.5,23.675,33.708333333333336,52,8.470833333333333,14.2,266.6333333333333,913.7
2020-03-09,33.5,19.5,25.508333333333336,31.25,47,13.6,19.8,261.10833333333335,895.1
2020-03-10,32.3,19.4,24.916666666666668,50.208333333333336,77,14.058333333333332,19.8,261.5,902.0
2020-03-11,30.0,19.1,24.037499999999998,48.791666666666664,89,15.450000000000001,24.1,202.20000000000002,680.9
2020-03-12,29.0,15.8,21.916666666666668,36.041666666666664,64,11.129166666666668,15.5,274.4,933.3
2020-03-13,29.2,16.0,22.245833333333334,42.0,70,8.991666666666667,12.2,264.89166666666665,895.9
2020-03-14,31.6,16.5,23.59166666666667,26.958333333333332,42,11.35,14.5,276.65833333333336,937.0
2020-03-15,32.5,18.1,24.579166666666666,25.291666666666668,41,13.799999999999999,18.7,248.4375,841.0
2020-03-16,34.0,19.5,25.958333333333332,25.0,36,12.583333333333334,19.0,269.5,937.6
2020-03-17,35.7,19.6,26.925,29.875,41,9.833333333333334,16.2,273.6458333333333,926.2
2020-03-18,36.8,21.0,28.245833333333334,29.25,43,9.6,14.9,273.25416666666666,922.9
2020-03-19,36.7,21.6,28.866666666666664,28.083333333333332,43,6.679166666666667,12.0,253.6,928.8
2020-03-20,33.8,21.7,27.195833333333336,31.791666666666668,49,11.004166666666668,16.6,275.4875,934.7
2020-03-21,34.4,20.2,26.95,47.916666666666664,73,7.616666666666667,13.6,268.64166666666665,914.0
2020-03-22,35.2,23.1,28.983333333333334,45.291666666666664,68,7.170833333333333,11.2,244.49583333333337,822.1
2020-03-23,37.2,23.4,29.929166666666664,39.458333333333336,60,6.454166666666667,11.7,226.49166666666667,896.7
2020-03-24,37.2,26.4,31.375,33.666666666666664,47,11.104166666666666,16.3,244.14583333333334,844.0
2020-03-25,36.6,25.6,30.67916666666667,33.583333333333336,42,8.620833333333334,16.5,202.28333333333333,835.6
2020-03-26,32.3,25.3,28.458333333333332,48.291666666666664,61,10.362499999999999,19.0,139.44166666666666,585.7
2020-03-27,32.1,20.4,25.266666666666666,59.208333333333336,90,11.154166666666667,18.0,203.51250000000002,818.3
2020-03-28,33.8,20.1,26.541666666666668,40.416666666666664,64,8.841666666666667,13.0,285.46250000000003,950.2
2020-03-29,35.5,21.6,27.883333333333336,35.833333333333336,52,9.758333333333333,13.2,287.59999999999997,956.1
2020-03-30,37.2,21.5,29.287499999999998,33.375,52,8.233333333333333,14.0,287.5416666666667,954.9
2020-03-31,37.4,21.6,29.05,31.125,49,9.075000000000001,15.2,285.7,949.6
2020-04-01,36.3,23.4,29.46666666666667,38.333333333333336,62,11.979166666666666,15.5,284.16249999999997,945.3
2020-04-02,37.0,22.8,29.1875,35.791666666666664,70,8.854166666666666,10.6,290.40416666666664,962.4
2020-04-03,38.2,23.8,30.433333333333334,27.416666666666668,40,11.054166666666667,17.4,290.76666666666665,962.3
2020-04-04,38.5,22.6,30.400000000000002,26.625,43,8.970833333333333,14.2,293.34999999999997,967.2
2020-04-05,38.6,21.9,30.375,26.458333333333332,44,5.479166666666667,10.9,294.84166666666664,971.0
2020-04-06,38.7,23.0,30.454166666666666,28.208333333333332,41,7.45,10.9,293.22083333333336,964.7
2020-04-07,38.0,25.3,30.995833333333334,29.666666666666668,48,9.770833333333334,16.3,292.84583333333336,963.5
2020-04-08,37.8,23.8,30.349999999999998,40.416666666666664,71,10.216666666666667,14.5,274.8125,950.1
2020-04-09,37.8,24.2,30.620833333333334,38.916666666666664,70,8.5625,13.5,274.55833333333334,949.9
2020-04-10,39.1,24.9,31.71666666666667,29.583333333333332,51,7.9875,14.9,291.4458333333333,961.9
2020-04-11,40.9,26.4,33.15,23.0,33,9.541666666666666,13.8,293.5625,965.8
2020-04-12,41.5,26.9,34.141666666666666,18.541666666666668,28,10.116666666666667,13.8,298.05,974.8
2020-04-13,41.5,28.2,34.0625,18.916666666666668,27,12.958333333333334,21.5,297.7083333333333,972.6
2020-04-14,41.3,27.9,34.449999999999996,21.875,35,10.737499999999999,15.3,292.17083333333335,953.1
2020-04-15,40.5,28.8,33.87916666666667,23.708333333333332,33,13.558333333333332,20.9,268.2375,951.9
2020-04-16,41.1,26.3,33.09583333333333,27.583333333333332,52,11.791666666666666,19.9,291.9583333333333,926.7
2020-04-17,40.2,27.6,33.333333333333336,31.041666666666668,51,12.129166666666668,18.1,266.96250000000003,929.5
2020-04-18,40.3,28.7,33.975,26.416666666666668,41,13.229166666666666,18.3,290.65000000000003,961.6
2020-04-19,39.2,27.5,33.28333333333333,30.916666666666668,54,13.6,17.9,281.1958333333333,944.1
2020-04-20,39.2,27.5,33.13333333333333,31.333333333333332,48,13.541666666666666,20.7,297.23333333333335,970.4
2020-04-21,39.6,26.7,32.987500000000004,34.458333333333336,66,8.879166666666666,13.0,268.49583333333334,892.9
2020-04-22,40.8,27.2,34.025,32.916666666666664,56,11.133333333333333,14.4,281.5208333333333,931.6
2020-04-23,41.0,28.2,34.387499999999996,31.708333333333332,55,16.025000000000002,21.8,298.5625,966.0
2020-04-24,39.8,27.6,33.416666666666664,34.458333333333336,65,18.537499999999998,26.0,294.65,958.8
2020-04-25,38.9,25.4,31.808333333333334,41.791666666666664,69,13.529166666666667,20.5,269.5125,909.9
2020-04-26,39.8,26.0,32.30416666666667,41.666666666666664,70,10.670833333333334,15.3,284.0,955.5
2020-04-27,39.4,26.4,32.270833333333336,41.5,67,9.433333333333334,13.8,288.87916666666666,946.3
2020-04-28,40.7,26.1,33.62083333333333,34.083333333333336,63,8.579166666666667,12.8,287.0541666666667,963.4
2020-04-29,41.7,28.4,35.11666666666667,25.666666666666668,44,11.525,17.2,275.77916666666664,912.3
2020-04-30,42.2,29.6,36.020833333333336,23.041666666666668,35,11.450000000000001,19.6,276.9791666666667,943.9
2020-05-01,42.2,29.3,36.074999999999996,24.791666666666668,41,13.0375,18.0,289.675,963.1
2020-05-02,42.2,27.4,34.604166666666664,32.208333333333336,75,15.391666666666666,22.0,303.40833333333336,968.1
2020-05-03,42.0,27.0,34.354166666666664,38.458333333333336,76,14.341666666666667,19.5,299.87083333333334,954.8
2020-05-04,41.9,28.1,34.604166666666664,41.583333333333336,73,12.879166666666665,16.7,293.55,952.7
2020-05-05,41.9,29.0,35.05833333333333,39.208333333333336,70,11.7875,16.9,285.7916666666667,949.6
2020-05-06,42.1,28.6,34.84583333333333,37.541666666666664,70,10.975,15.3,289.5208333333333,929.3
2020-05-07,42.2,27.1,34.25416666666667,30.75,54,7.7124999999999995,14.2,305.35833333333335,972.8
2020-05-08,42.6,27.7,34.49166666666667,37.791666666666664,70,10.895833333333334,16.3,304.3,967.7
2020-05-09,41.9,27.9,34.483333333333334,40.25,71,9.9375,15.5,299.4583333333333,956.5
2020-05-10,41.6,27.6,34.395833333333336,37.458333333333336,77,10.762500000000001,14.8,297.55,960.5
2020-05-11,40.5,27.4,33.675000000000004,40.541666666666664,75,10.666666666666666,14.7,292.0833333333333,955.4
2020-05-12,40.8,27.5,33.975,43.791666666666664,78,9.637500000000001,14.0,288.5,947.3
2020-05-13,41.4,29.1,34.94166666666667,39.541666666666664,70,11.070833333333333,14.2,296.42083333333335,939.1
2020-05-14,41.2,29.4,34.85,35.625,54,9.716666666666667,14.0,287.8208333333333,948.2
2020-05-15,41.0,29.6,35.25833333333333,32.791666666666664,54,12.629166666666668,17.8,275.5,898.6
2020-05-16,41.3,30.0,35.34583333333333,33.0,57,14.8375,20.1,279.18333333333334,948.2
2020-05-17,41.4,29.0,34.958333333333336,31.666666666666668,54,15.779166666666667,20.9,287.6166666666667,955.3
2020-05-18,40.6,29.0,34.579166666666666,33.083333333333336,55,14.875,21.2,277.62083333333334,907.7
2020-05-19,41.5,28.0,34.483333333333334,35.041666666666664,66,13.408333333333333,19.0,295.90416666666664,956.3
2020-05-20,43.5,28.7,35.97083333333333,26.875,57,13.8375,17.7,298.0541666666667,951.3
2020-05-21,43.3,28.6,35.90833333333333,24.041666666666668,47,12.395833333333334,17.6,309.62916666666666,969.5
2020-05-22,43.2,28.0,35.62083333333333,24.458333333333332,44,13.924999999999999,20.2,307.5625,961.4
2020-05-23,42.6,27.4,34.9625,34.958333333333336,70,14.5375,19.1,306.8625,959.4
2020-05-24,42.9,27.9,35.358333333333334,37.416666666666664,71,15.908333333333333,19.2,306.7,960.5
2020-05-25,42.7,27.8,35.270833333333336,39.75,70,16.295833333333334,19.5,306.94166666666666,959.5
2020-05-26,43.1,27.2,34.97083333333333,42.083333333333336,76,16.579166666666666,21.7,306.00416666666666,958.5
2020-05-27,43.4,27.7,34.725,43.583333333333336,72,16.733333333333334,25.5,301.78333333333336,945.4
2020-05-28,43.2,29.0,35.03333333333333,41.083333333333336,60,17.76666666666667,23.8,289.2333333333333,939.3
2020-05-29,42.3,29.0,34.13333333333333,50.041666666666664,70,16.3,23.1,275.7083333333333,939.4
2020-05-30,40.1,28.2,33.666666666666664,50.916666666666664,71,14.420833333333334,18.9,254.1916666666667,881.7
2020-05-31,40.7,28.1,34.266666666666666,47.458333333333336,80,11.441666666666668,16.6,279.2375,914.1
2020-06-01,39.4,29.7,34.4625,46.916666666666664,67,11.454166666666666,16.9,266.74583333333334,807.8
2020-06-02,39.8,29.5,33.645833333333336,48.333333333333336,70,10.924999999999999,19.5,262.4916666666667,868.6
2020-06-03,37.5,29.1,33.4375,44.791666666666664,62,9.404166666666667,19.1,225.52916666666667,816.0
2020-06-04,37.8,27.6,32.516666666666666,49.791666666666664,79,9.141666666666667,23.2,174.38333333333333,598.9
2020-06-05,37.0,27.9,31.566666666666666,66.08333333333333,83,14.141666666666666,20.8,224.58749999999998,720.7
2020-06-06,34.7,27.8,30.6875,69.58333333333333,82,14.2125,17.5,223.025,764.5
2020-06-07,34.7,25.9,29.90833333333333,72.66666666666667,92,13.470833333333333,20.2,240.27916666666667,827.4
2020-06-08,34.8,26.6,29.025000000000002,78.25,93,12.391666666666666,20.4,206.4125,677.4
2020-06-09,34.6,25.8,29.787499999999998,75.58333333333333,94,10.049999999999999,16.6,215.92499999999998,680.6
2020-06-10,35.3,27.5,31.287499999999998,69.58333333333333,87,9.654166666666667,15.6,227.07916666666665,759.7
2020-06-11,35.7,28.1,31.320833333333336,67.66666666666667,84,7.875,13.6,130.25,476.5
2020-06-12,37.5,28.7,32.71666666666667,63.625,80,8.870833333333334,12.1,233.4,832.8
2020-06-13,34.8,26.5,31.075,72.0,95,8.424999999999999,15.6,155.25,599.6
2020-06-14,35.4,26.1,29.745833333333334,80.08333333333333,96,10.299999999999999,13.0,160.9125,818.0
2020-06-15,36.0,27.1,30.925,74.79166666666667,95,11.079166666666666,16.8,190.97083333333333,605.7
2020-06-16,37.1,27.6,31.45,72.29166666666667,91,12.066666666666668,18.2,217.8375,786.5
2020-06-17,34.3,28.5,30.71666666666667,73.16666666666667,85,14.674999999999999,19.7,158.98333333333332,511.5
2020-06-18,35.9,27.5,30.78333333333333,71.875,87,15.4375,20.0,222.02083333333334,676.0
2020-06-19,36.8,27.0,31.183333333333334,69.91666666666667,90,17.920833333333334,22.3,224.39166666666665,646.8
2020-06-20,36.0,27.4,31.400000000000002,67.33333333333333,85,15.858333333333334,20.8,258.2375,831.1
2020-06-21,35.9,27.7,30.900000000000002,69.91666666666667,83,15.445833333333333,21.1,239.5583333333333,776.7
2020-06-22,33.9,28.0,30.474999999999998,70.875,84,14.820833333333333,20.2,226.83333333333334,740.7
2020-06-23,33.2,27.0,30.075,71.95833333333333,88,13.345833333333333,16.8,128.29999999999998,403.6
2020-06-24,35.1,28.1,30.933333333333334,71.41666666666667,85,11.841666666666667,15.7,202.16666666666666,730.2
2020-06-25,34.1,28.2,30.837500000000002,72.875,83,9.708333333333334,16.6,174.4125,529.8
2020-06-26,36.3,27.8,31.9875,66.58333333333333,90,11.008333333333333,18.9,228.52083333333334,694.6
2020-06-27,39.0,28.3,33.0,59.416666666666664,83,13.154166666666667,17.2,254.04999999999998,887.9
2020-06-28,39.0,29.1,33.59583333333333,57.208333333333336,81,13.991666666666667,20.2,260.8333333333333,861.6
2020-06-29,38.2,30.0,33.02916666666667,62.0,80,10.266666666666667,16.4,216.70833333333334,753.1
2020-06-30,36.8,28.6,31.625,67.16666666666667,81,6.304166666666667,12.8,198.44583333333333,621.4
2020-07-01,36.9,27.9,31.6875,65.375,82,11.608333333333334,17.7,236.47916666666666,763.1
2020-07-02,38.1,27.7,32.112500000000004,62.833333333333336,84,12.275,18.0,242.52916666666667,799.8
2020-07-03,38.0,28.6,32.3125,64.0,83,11.65,18.0,230.6833333333333,798.8
2020-07-04,36.3,28.2,31.65416666666667,69.95833333333333,88,8.516666666666667,14.4,205.225,689.3
2020-07-05,34.9,26.4,29.629166666666666,77.29166666666667,95,14.129166666666668,23.6,198.79166666666666,704.7
2020-07-06,29.8,25.9,27.441666666666666,89.33333333333333,97,17.379166666666666,21.0,102.16666666666667,306.2
2020-07-07,31.7,26.6,28.729166666666668,79.25,90,22.604166666666668,29.3,118.65416666666665,556.3
2020-07-08,31.3,26.6,28.741666666666664,83.70833333333333,92,18.379166666666666,24.1,163.63750000000002,571.6
2020-07-09,34.0,26.5,29.712500000000002,77.16666666666667,93,15.35,23.5,231.7125,785.3
2020-07-10,33.9,26.8,29.504166666666666,76.83333333333333,88,16.8125,22.9,230.11249999999998,792.2
2020-07-11,33.4,26.8,28.8625,80.95833333333333,92,16.0125,21.9,200.8791666666667,698.1
2020-07-12,31.7,26.3,28.270833333333332,84.16666666666667,93,14.354166666666666,21.7,175.9,543.0
2020-07-13,32.7,25.8,28.804166666666664,80.33333333333333,93,10.825000000000001,15.9,203.6291666666667,697.0
2020-07-14,32.4,25.9,28.745833333333334,83.45833333333333,95,5.908333333333334,11.2,158.46666666666667,643.2
2020-07-15,32.5,27.0,29.308333333333334,82.875,95,6.608333333333333,10.9,155.8125,622.8
2020-07-16,32.5,26.5,28.670833333333334,87.29166666666667,97,5.804166666666667,11.3,134.65416666666667,486.1
2020-07-17,33.2,25.5,28.8,82.75,98,9.508333333333333,13.8,218.625,797.1
2020-07-18,32.7,26.1,29.150000000000002,78.45833333333333,91,14.595833333333333,20.9,228.3791666666667,762.4
2020-07-19,33.6,26.7,29.799999999999997,76.16666666666667,90,13.075000000000001,15.7,223.60833333333335,739.0
2020-07-20,34.2,26.9,30.045833333333334,72.08333333333333,86,14.308333333333335,18.1,236.88750000000002,711.5
2020-07-21,33.4,26.5,29.900000000000002,71.5,86,15.429166666666667,20.3,236.67916666666667,734.2
2020-07-22,34.8,27.2,30.583333333333332,69.375,84,12.549999999999999,17.9,248.9958333333333,846.0
2020-07-23,34.3,27.7,30.495833333333334,71.70833333333333,83,10.945833333333333,14.3,235.9,757.6
2020-07-24,33.3,26.2,29.633333333333336,77.04166666666667,92,8.450000000000001,13.3,219.65,779.9
2020-07-25,32.5,26.4,28.770833333333332,81.95833333333333,95,7.870833333333334,13.2,181.4125,706.6
2020-07-26,33.0,25.9,29.020833333333332,78.91666666666667,97,10.0375,15.2,228.66666666666666,766.8
2020-07-27,34.3,26.4,30.116666666666664,73.41666666666667,91,10.758333333333333,16.9,247.11666666666667,778.6
2020-07-28,35.1,27.1,30.445833333333336,69.875,84,11.483333333333334,16.9,231.93333333333337,790.5
2020-07-29,34.1,27.4,30.208333333333332,73.91666666666667,88,10.725,15.7,190.02083333333334,694.9
2020-07-30,31.2,26.8,27.95,88.91666666666667,96,6.6125,11.9,120.99583333333334,609.8
2020-07-31,32.4,26.2,29.05,83.08333333333333,98,6.6625000000000005,15.6,195.2875,691.9
2020-08-01,34.2,26.6,30.079166666666666,76.0,95,8.058333333333334,12.3,242.79999999999998,785.1
2020-08-02,34.5,27.1,30.55,72.20833333333333,92,8.791666666666666,14.0,253.45416666666665,824.8
2020-08-03,34.9,27.4,30.258333333333336,74.5,87,11.137500000000001,14.0,227.4125,775.4
2020-08-04,35.0,27.0,30.733333333333334,74.79166666666667,93,7.316666666666666,15.2,235.88750000000002,745.9
2020-08-05,35.8,28.4,30.8625,77.33333333333333,95,7.558333333333334,11.0,156.60416666666666,644.9
2020-08-06,32.5,26.6,28.829166666666666,87.20833333333333,96,9.191666666666666,13.6,143.00833333333333,628.2
2020-08-07,31.0,26.2,27.71666666666667,89.25,95,13.704166666666666,20.9,131.49583333333334,582.6
2020-08-08,31.9,25.7,28.004166666666666,85.125,95,14.395833333333334,19.6,182.38750000000002,610.2
2020-08-09,28.1,26.0,26.837500000000002,92.875,95,11.879166666666668,15.7,74.22916666666667,249.4
2020-08-10,30.6,26.0,27.641666666666666,88.75,96,8.862499999999999,11.6,93.0125,356.3
2020-08-11,31.5,26.3,28.083333333333332,87.5,96,10.279166666666667,19.1,195.37916666666663,745.2
2020-08-12,31.0,25.9,27.1125,90.5,96,15.554166666666667,19.9,107.8875,597.6
2020-08-13,27.2,25.5,26.125,92.83333333333333,94,17.341666666666665,23.0,44.137499999999996,202.6
2020-08-14,28.2,25.0,26.15833333333333,93.08333333333333,96,13.3125,17.3,70.275,285.1
2020-08-15,30.8,25.3,27.079166666666666,91.08333333333333,96,11.941666666666668,15.3,168.61666666666665,772.5
2020-08-16,28.9,25.7,27.166666666666668,90.75,95,12.9375,15.6,93.95833333333333,332.4
2020-08-17,30.3,25.9,27.241666666666664,89.95833333333333,95,11.975,15.0,108.04583333333333,604.6
2020-08-18,29.2,25.5,26.78333333333333,90.75,96,12.779166666666667,15.5,113.38333333333333,492.1
2020-08-19,29.0,24.8,26.641666666666666,92.29166666666667,97,9.666666666666666,13.4,106.35000000000001,391.7
2020-08-20,29.3,25.3,26.704166666666666,92.70833333333333,97,8.558333333333334,11.9,96.15416666666665,554.0
2020-08-21,29.8,25.3,27.1875,90.54166666666667,98,6.6499999999999995,12.4,136.23333333333332,486.4
2020-08-22,29.7,25.8,27.087500000000002,91.20833333333333,98,11.008333333333333,15.8,108.79583333333333,459.7
2020-08-23,26.1,25.1,25.599999999999998,94.75,96,19.6375,23.8,22.383333333333336,68.1
2020-08-24,28.3,25.0,26.204166666666666,91.66666666666667,95,24.125,38.5,92.45833333333333,437.6
2020-08-25,31.8,25.3,27.679166666666664,81.54166666666667,90,19.358333333333334,30.4,218.45833333333334,791.9
2020-08-26,31.0,24.6,27.120833333333334,85.04166666666667,94,13.329166666666666,21.9,214.94583333333333,762.6
2020-08-27,30.4,24.5,26.891666666666666,87.20833333333333,96,11.308333333333332,18.0,205.30416666666667,725.9
2020-08-28,30.4,24.8,27.0,87.25,96,9.983333333333333,15.0,175.38750000000002,650.0
2020-08-29,30.4,25.3,26.895833333333332,89.375,97,8.879166666666666,12.7,137.26250000000002,551.1
2020-08-30,26.7,24.7,25.641666666666666,95.0,97,10.920833333333334,16.1,44.87083333333334,226.9
2020-08-31,29.3,24.1,26.09166666666667,90.70833333333333,98,14.658333333333333,20.5,148.42083333333332,687.6
2020-09-01,30.9,24.0,27.125,82.20833333333333,97,10.345833333333333,16.2,216.42499999999998,758.0
2020-09-02,31.5,24.0,27.633333333333336,82.0,99,5.633333333333333,8.2,231.84166666666667,786.6
