date,Tmax,Tmean,RH_mean,HI_max,WBGT_max,heat_severity,temperature_score,heat_index_score,wbgt_score,heat_risk_score,risk_category,heat_streak,mortality_RR
2022-04-15,41.4,32.112500000000004,36.5,39.29855111202445,29.97324951579251,33.70337015428529,75,50,50,57.5,HIGH,0,1.291
2022-04-16,42.1,32.36666666666667,40.958333333333336,38.833669334764494,29.446719615226627,33.201499503041774,75,50,50,57.5,HIGH,0,1.308
2022-04-17,41.8,32.325,36.333333333333336,38.783709221795554,29.538987768342487,33.236876349723715,75,50,50,57.5,HIGH,0,1.301
2022-04-18,41.8,32.358333333333334,36.583333333333336,39.199770227091136,30.95722907142361,34.25424553369062,75,50,50,57.5,HIGH,0,1.301
2022-04-19,41.2,32.7125,32.041666666666664,38.9428769564445,29.9669377496043,33.55731343234038,75,50,50,57.5,HIGH,0,1.286
2022-04-20,40.9,33.32083333333333,32.541666666666664,40.00244981378447,30.68387172799998,34.41130296231377,75,50,50,57.5,HIGH,0,1.279
2022-04-21,41.3,33.84166666666667,25.58333333333333,39.02153998971557,30.014776766971504,33.617482056069136,75,50,50,57.5,HIGH,0,1.289
2022-04-22,41.3,33.5875,23.875,38.27962928649555,28.141045251029684,32.19647886521603,75,50,50,57.5,HIGH,0,1.289
2022-04-23,41.6,33.81666666666667,20.08333333333333,38.5815101861156,28.55730210750846,32.56698533895131,75,50,50,57.5,HIGH,0,1.296
2022-04-24,42.0,34.0,21.25,38.98666433955556,28.97612417018977,32.98034023793609,75,50,50,57.5,HIGH,0,1.306
2022-04-25,41.4,34.00416666666667,22.33333333333333,38.38006723251559,28.68322704125096,32.56196311775681,75,50,50,57.5,HIGH,0,1.291
2022-04-26,41.9,34.09166666666667,23.0,38.6825151936956,29.024580924068974,32.88775463191963,75,50,50,57.5,HIGH,0,1.303
2022-04-27,42.9,34.74166666666667,26.541666666666668,40.43346893399114,30.502206151051183,34.47471126422717,75,50,50,57.5,HIGH,0,1.328
2022-04-28,43.7,35.35,22.33333333333333,41.12038672103112,30.60081754668651,34.80864521642435,75,50,50,57.5,HIGH,0,1.349
2022-04-29,43.4,35.737500000000004,20.791666666666668,40.10752700556447,29.547197366631423,33.77132922220464,75,50,50,57.5,HIGH,0,1.341
2022-04-30,44.0,34.55416666666667,38.375,43.28550909977783,32.51026092895994,36.82036019728709,75,75,75,75.0,EXTREME,1,1.357
2022-05-01,43.6,34.00416666666667,41.625,42.0803741834756,31.494386992268268,35.7287818687512,75,50,75,67.5,HIGH,0,1.346
2022-05-02,41.7,34.05416666666667,40.04166666666666,40.08962503081781,30.16710627070664,34.13611377475111,75,50,50,57.5,HIGH,0,1.298
2022-05-03,41.9,33.300000000000004,33.125,40.416172208604486,30.06441802509464,34.20511969849858,75,50,50,57.5,HIGH,0,1.303
2022-05-04,41.8,33.72083333333333,31.375,39.199770227091136,29.860424613822158,33.59616285912975,75,50,50,57.5,HIGH,0,1.301
2022-05-05,41.0,33.425000000000004,43.125,39.22022225377784,31.198373263273805,34.40711285947542,75,50,75,67.5,HIGH,0,1.281
2022-05-06,41.8,34.81666666666667,33.125,40.75884306905783,30.96119012665238,34.88025130361456,75,50,50,57.5,HIGH,0,1.301
2022-05-07,42.2,35.1375,27.33333333333333,40.72266417601781,30.83488221822716,34.789995001343414,75,50,50,57.5,HIGH,0,1.311
2022-05-08,43.1,35.72083333333333,29.041666666666668,41.25784195580445,30.93104963468092,35.061766563130334,75,50,50,57.5,HIGH,0,1.333
2022-05-09,43.8,35.733333333333334,29.125,41.87875877436443,31.157792977556,35.44617929627937,75,50,75,67.5,HIGH,0,1.351
2022-05-10,44.4,36.5125,26.33333333333333,41.48110015491555,29.86684808224532,34.51254891131342,75,50,50,57.5,HIGH,0,1.367
2022-05-11,45.4,37.47083333333334,24.666666666666668,43.8241975081956,32.40402766543874,36.972095602541486,90,75,75,79.5,EXTREME,1,1.393
2022-05-12,44.9,36.7625,32.625,42.5924762249156,31.445592621540108,35.904346062890305,75,50,75,67.5,HIGH,0,1.38
2022-05-13,43.3,34.15833333333333,43.54166666666666,42.565561147695625,31.584350694018767,35.97683487548951,75,50,75,67.5,HIGH,0,1.339
2022-05-14,43.1,34.06666666666667,46.375,43.4003799192711,32.52257853730943,36.8736990900941,75,75,75,75.0,EXTREME,1,1.333
2022-05-15,43.2,34.62083333333333,41.958333333333336,42.409571901084426,31.64971971818764,35.95366059134635,75,50,75,67.5,HIGH,0,1.336
2022-05-16,43.3,33.770833333333336,43.583333333333336,41.65353473215112,31.132523839758505,35.34092819671555,75,50,75,67.5,HIGH,0,1.339
2022-05-17,40.6,32.8125,48.083333333333336,39.1205244854756,30.947992011020915,34.217005000802786,75,50,50,57.5,HIGH,0,1.271
2022-05-18,41.9,33.65,43.75,39.77781046242448,30.495542139596868,34.20844946872791,75,50,50,57.5,HIGH,0,1.303
2022-05-19,42.9,35.07083333333333,34.875,42.43778768695107,32.338265550628,36.37807440515723,75,50,75,67.5,HIGH,0,1.328
2022-05-20,42.6,34.40416666666667,44.91666666666666,42.409571901084426,32.094071516927926,36.22027167059052,75,50,75,67.5,HIGH,0,1.321
2022-05-21,42.6,33.25833333333333,49.375,42.02919087015108,30.9714943798099,35.394572975946375,75,50,50,57.5,HIGH,0,1.321
2022-05-22,41.3,33.0125,51.41666666666666,43.2018444190556,31.235316342580425,36.021927573170494,75,75,75,75.0,EXTREME,1,1.289
2022-05-23,41.6,33.375,53.875,44.335942373137854,31.780632324580484,36.80275634400344,75,75,75,75.0,EXTREME,2,1.296
2022-05-24,41.0,33.3125,51.708333333333336,41.42000708179559,31.96738334744102,35.74843284118285,75,50,75,67.5,HIGH,0,1.281
2022-05-25,40.8,33.6625,49.125,42.1634872587378,32.0896120380364,36.119162126316965,75,50,75,67.5,HIGH,0,1.276
2022-05-26,40.7,33.09166666666667,51.75,41.79699492045111,31.546503031141665,35.64669978686544,75,50,75,67.5,HIGH,0,1.274
2022-05-27,40.3,32.604166666666664,52.54166666666666,42.09028482969556,31.093991029657765,35.49250854967288,75,50,75,67.5,HIGH,0,1.264
2022-05-28,40.8,32.80833333333333,52.66666666666666,42.51700800993783,30.923490144075775,35.5608972904206,75,50,50,57.5,HIGH,0,1.276
2022-05-29,40.3,33.104166666666664,52.333333333333336,42.6418515341156,31.452944715957145,35.928507443220525,75,50,75,67.5,HIGH,0,1.264
2022-05-30,40.7,32.858333333333334,52.0,42.27415390699556,31.83800160581933,36.01246252628982,75,50,75,67.5,HIGH,0,1.274
2022-05-31,41.3,33.237500000000004,51.833333333333336,41.863095644444456,31.405673275769693,35.5886422232396,75,50,75,67.5,HIGH,0,1.289
2022-06-01,42.7,33.875,46.41666666666666,40.89508985825778,31.1737238397585,35.06227024715821,75,50,75,67.5,HIGH,0,1.323
2022-06-02,42.5,34.09166666666667,41.41666666666666,41.33345367172447,31.57279389363199,35.47705780486898,75,50,75,67.5,HIGH,0,1.318
2022-06-03,42.3,33.604166666666664,42.583333333333336,40.555133374104464,30.78871369178706,34.69528156471402,75,50,50,57.5,HIGH,0,1.313
2022-06-04,42.1,34.045833333333334,42.75,41.313814567484464,31.58421041313944,35.476052074877444,75,50,75,67.5,HIGH,0,1.308
2022-06-05,41.9,33.84583333333334,40.79166666666666,40.48780485977782,31.08375899183984,34.84537733901503,75,50,75,67.5,HIGH,0,1.303
2022-06-06,41.6,33.55833333333333,45.625,41.19649297755561,31.2501238397585,35.22867149487735,75,50,75,67.5,HIGH,0,1.296
2022-06-07,40.9,33.8875,49.625,43.05370546263781,31.968053632855437,36.40231436476839,75,75,75,75.0,EXTREME,1,1.279
2022-06-08,40.9,34.270833333333336,51.875,43.05370546263781,31.94969587403691,36.39129970947727,75,75,75,75.0,EXTREME,2,1.279
2022-06-09,40.8,33.612500000000004,53.708333333333336,43.31489594332445,32.06432483100048,36.56455327593007,75,75,75,75.0,EXTREME,3,1.276
2022-06-10,40.7,33.7125,51.66666666666666,43.13459541111117,32.423474974930265,36.70792314940263,75,75,75,75.0,EXTREME,4,1.274
2022-06-11,40.6,33.99583333333333,51.875,43.01424388179555,32.63133315966736,36.78449744851864,75,75,75,75.0,EXTREME,5,1.271
2022-06-12,36.8,31.73333333333333,62.0,41.36938992655783,30.988155404351225,35.14064921323387,50,50,50,50.0,HIGH,0,1.183
2022-06-13,33.8,30.808333333333334,65.20833333333333,38.51504901921771,29.12222071640732,32.87935203753148,25,50,50,42.5,MODERATE,0,1.117
2022-06-14,37.3,31.5,62.25,41.04862271117111,30.352980686900462,34.63123749660872,50,50,50,50.0,HIGH,0,1.194
2022-06-15,37.2,31.64583333333333,62.583333333333336,42.2365403005955,31.61637187050121,35.86443924253893,50,50,75,60.0,HIGH,0,1.192
2022-06-16,37.6,31.96666666666667,61.125,42.09345869543114,31.290040781487495,35.611407947064954,50,50,75,60.0,HIGH,0,1.201
2022-06-17,38.7,32.40416666666667,59.25,43.15735594578452,31.96250269005773,36.44044399234845,50,75,75,67.5,HIGH,0,1.226
2022-06-18,36.4,31.866666666666664,62.875,42.35903141091546,30.99024612148268,35.5377602372558,50,50,50,50.0,HIGH,0,1.174
2022-06-19,35.3,31.40833333333333,65.20833333333333,41.395034168984445,30.35013451215653,34.768094374887696,50,50,50,50.0,HIGH,0,1.149
2022-06-20,38.7,32.0125,61.5,43.18750889957114,31.928440560413648,36.432067896076646,50,75,75,67.5,HIGH,0,1.226
2022-06-21,37.8,31.791666666666668,63.04166666666666,42.310902254391145,31.03574798665859,35.54580969375161,50,50,75,60.0,HIGH,0,1.205
2022-06-22,37.8,31.85,61.833333333333336,42.10142447687111,32.38805642280361,36.27340364443061,50,50,75,60.0,HIGH,0,1.205
2022-06-23,36.9,31.52916666666667,65.08333333333333,42.67058355359782,31.989849561383025,36.26214315826894,50,50,75,60.0,HIGH,0,1.185
2022-06-24,39.2,32.483333333333334,61.25,42.9437602470045,31.926645990524307,36.33349169311639,50,50,75,60.0,HIGH,0,1.238
2022-06-25,39.7,33.475,54.54166666666666,43.10579006017559,32.636064481410585,36.82395471291659,50,75,75,67.5,HIGH,0,1.25
2022-06-26,41.1,33.916666666666664,56.208333333333336,46.70824766177781,34.53759756981525,39.40585760660027,75,75,90,81.0,EXTREME,1,1.284
2022-06-27,36.3,31.366666666666664,67.79166666666667,42.69196720755576,31.39702391142416,35.9150012298768,50,50,75,60.0,HIGH,0,1.171
2022-06-28,37.8,31.808333333333334,63.583333333333336,43.421575292284444,31.53265931038824,36.28822570314672,50,75,75,67.5,HIGH,0,1.205
2022-06-29,37.9,32.45,59.708333333333336,41.893907822675565,30.418370081977685,35.00858517825684,50,50,50,50.0,HIGH,0,1.208
2022-06-30,37.4,32.36666666666667,60.91666666666666,41.8613760804956,30.9482026003962,35.313471992435964,50,50,50,50.0,HIGH,0,1.196
2022-07-01,35.5,29.691666666666663,75.0,41.06247650461122,30.54893918280782,34.75435411152918,50,50,50,50.0,HIGH,0,1.154
2022-07-02,32.8,27.816666666666663,85.91666666666667,38.66809854812454,29.91964784262037,33.41902812482204,25,50,50,42.5,MODERATE,0,1.096
2022-07-03,34.0,29.166666666666668,77.95833333333333,40.564670267111104,30.897412707377526,34.764315731270955,25,50,50,42.5,MODERATE,0,1.121
2022-07-04,33.4,28.73333333333333,81.625,39.80531268339558,30.219173675469808,34.05362927864012,25,50,50,42.5,MODERATE,0,1.108
2022-07-05,32.2,28.29583333333333,82.66666666666667,38.85073410243568,29.24674416106017,33.08834013761037,25,50,50,42.5,MODERATE,0,1.083
2022-07-06,31.6,28.35833333333333,80.95833333333333,38.58867856428446,29.919225621509792,33.38700679861966,25,50,50,42.5,MODERATE,0,1.071
2022-07-07,32.4,28.72083333333333,79.45833333333333,39.73171554647122,30.54984992962897,34.22259617636587,25,50,50,42.5,MODERATE,0,1.087
2022-07-08,27.0,26.258333333333336,92.95833333333331,30.94733601911121,25.3069692381282,27.563115950521407,0,0,25,10.0,LOW,0,1.0
2022-07-09,30.7,27.40833333333333,85.0,36.853556731891146,27.879787727595875,31.469295329313983,25,25,25,25.0,MODERATE,0,1.053
2022-07-10,28.4,26.370833333333334,89.45833333333333,33.12197327073792,26.590361897908977,29.20300644704055,0,25,25,17.5,LOW,0,1.008
2022-07-11,27.9,25.745833333333334,91.20833333333331,31.99936296580461,26.26419275387515,28.558260838646937,0,0,25,10.0,LOW,0,1.0
2022-07-12,30.1,27.48333333333333,83.625,35.78664986666446,28.34251159855278,31.32016690579745,25,25,50,35.0,MODERATE,0,1.041
2022-07-13,32.3,27.90416666666667,81.41666666666667,39.46122974255111,30.44660957197767,34.052457640207045,25,50,50,42.5,MODERATE,0,1.085
2022-07-14,30.0,26.941666666666663,89.58333333333333,36.03886131111113,28.290257045009547,31.389698751450176,25,25,50,35.0,MODERATE,0,1.039
2022-07-15,30.3,27.254166666666663,87.54166666666667,36.31040537811568,27.90701774802887,31.268372800063595,25,25,25,25.0,MODERATE,0,1.045
2022-07-16,32.1,28.2125,81.375,37.93724899639793,28.288082359677297,32.14774901436555,25,25,50,35.0,MODERATE,0,1.081
2022-07-17,32.4,28.95833333333333,77.5,39.73171554647122,29.753849929628963,33.744996176365866,25,50,50,42.5,MODERATE,0,1.087
2022-07-18,31.6,28.175,80.16666666666667,37.38109409711125,29.290875009751613,32.526962644695466,25,25,50,35.0,MODERATE,0,1.071
2022-07-19,27.0,25.9,93.25,30.63066804577769,25.16138517326686,27.349098322271196,0,0,25,10.0,LOW,0,1.0
2022-07-20,32.6,28.316666666666663,79.16666666666667,38.18216967596455,29.05675002033602,32.706917882587426,25,50,50,42.5,MODERATE,0,1.092
2022-07-21,32.1,28.1,78.875,37.30897184543786,29.270937496117117,32.48615123584541,25,25,50,35.0,MODERATE,0,1.081
2022-07-22,32.0,27.995833333333334,80.125,38.33335376355572,29.572778764899248,33.077008764361835,25,50,50,42.5,MODERATE,0,1.079
2022-07-23,30.3,27.008333333333336,84.79166666666667,35.779975687695504,28.003787727595878,31.114262911635727,25,25,50,35.0,MODERATE,0,1.045
2022-07-24,27.7,25.820833333333336,92.33333333333331,31.777025115671115,25.46616262074876,27.9905076187177,0,0,25,10.0,LOW,0,1.0
2022-07-25,30.9,27.175,84.29166666666667,36.56068967177767,29.070235136691352,32.06641695072588,25,25,50,35.0,MODERATE,0,1.057
2022-07-26,29.0,26.75,86.20833333333333,33.897293531555505,26.892126505936517,29.694193316184112,0,25,25,17.5,LOW,0,1.019
2022-07-27,31.2,27.120833333333334,84.5,36.92881422455121,29.44048192450641,32.43581484452433,25,25,50,35.0,MODERATE,0,1.063
2022-07-28,32.5,28.308333333333334,77.66666666666667,37.46913364052446,29.816911052753643,32.87780008786197,25,25,50,35.0,MODERATE,0,1.09
2022-07-29,32.4,28.725,76.04166666666667,37.16001088161546,29.59771105275364,32.62263098429837,25,25,50,35.0,MODERATE,0,1.087
2022-07-30,31.9,28.45833333333333,76.20833333333333,36.31062581460455,29.40527822964602,32.16741726362943,25,25,50,35.0,MODERATE,0,1.077
2022-07-31,31.3,28.2125,76.54166666666667,36.31062581460455,28.76204857131999,31.78147946863381,25,25,50,35.0,MODERATE,0,1.065
2022-08-01,32.6,28.445833333333336,75.95833333333333,37.53769789623125,29.29970518825134,32.5949022714433,25,25,50,35.0,MODERATE,0,1.092
2022-08-02,31.9,28.2,81.25,39.06988406427577,30.37873789645353,33.85519636358242,25,50,50,42.5,MODERATE,0,1.077
2022-08-03,31.6,28.15416666666667,83.29166666666667,38.91894001249777,30.171444258974585,33.67044256038386,25,50,50,42.5,MODERATE,0,1.071
2022-08-04,31.4,27.6625,86.91666666666667,39.06695666762446,30.80203867052722,34.10800586936612,25,50,50,42.5,MODERATE,0,1.067
2022-08-05,30.3,27.066666666666663,89.45833333333333,37.4175633960955,30.127813135442487,33.04371323970369,25,25,50,35.0,MODERATE,0,1.045
2022-08-06,30.7,27.08333333333333,88.66666666666667,37.38059095922454,29.587061764619595,32.70447344246157,25,25,50,35.0,MODERATE,0,1.053
2022-08-07,32.5,28.391666666666666,83.20833333333333,40.74581760555563,31.45357559051387,35.17047239653057,25,50,75,52.5,HIGH,0,1.09
2022-08-08,32.5,28.6875,83.91666666666667,42.30925652777788,31.63835280605825,35.9067142947461,25,50,75,52.5,HIGH,0,1.09
2022-08-09,32.0,28.3125,85.83333333333333,40.40927367955577,31.10192181681958,34.82486256191406,25,50,75,52.5,HIGH,0,1.079
2022-08-10,31.2,27.73333333333333,84.58333333333333,38.26408044999111,29.48493049381071,32.99659047628287,25,50,50,42.5,MODERATE,0,1.063
2022-08-11,30.0,27.20833333333333,87.125,36.03886131111113,27.71625704500955,31.045298751450183,25,25,25,25.0,MODERATE,0,1.039
2022-08-12,31.5,27.84583333333333,83.25,38.49456536306456,29.47037975308036,33.08005399707404,25,50,50,42.5,MODERATE,0,1.069
2022-08-13,31.4,27.7,80.33333333333333,37.263807475384425,29.163272357798636,32.40348640483295,25,25,50,35.0,MODERATE,0,1.067
2022-08-14,30.6,26.745833333333334,84.25,36.26964304609783,28.63947427718395,31.6915417847495,25,25,50,35.0,MODERATE,0,1.051
2022-08-15,29.6,26.575,86.58333333333333,34.52896775996457,27.69840669383476,30.430631120286687,0,25,25,17.5,LOW,0,1.031
2022-08-16,27.5,25.816666666666663,91.95833333333331,31.134696943055765,25.362596107527175,27.671436441738614,0,0,25,10.0,LOW,0,1.0
2022-08-17,28.5,26.17083333333333,89.08333333333333,32.84086814644454,25.05898325440253,28.171737211219337,0,25,25,17.5,LOW,0,1.01
2022-08-18,29.8,26.78333333333333,84.75,35.75722778935101,28.03848608055762,31.125982764074976,0,25,50,27.5,MODERATE,0,1.035
2022-08-19,30.9,27.054166666666664,83.66666666666667,37.62933551273792,29.049711456578653,32.481561079042365,25,25,50,35.0,MODERATE,0,1.057
2022-08-20,31.2,27.641666666666666,80.83333333333333,36.639429006951175,28.86561110719409,31.975138267096924,25,25,50,35.0,MODERATE,0,1.063
2022-08-21,31.8,28.0,77.83333333333333,36.90573619219542,28.90743112602437,32.106753152492786,25,25,50,35.0,MODERATE,0,1.075
2022-08-22,29.1,27.05,82.25,33.7370596941311,26.021305738353984,29.10760732066483,0,25,25,17.5,LOW,0,1.021
2022-08-23,26.9,25.97083333333333,89.125,29.97311158491559,24.363949965601464,26.607614613327115,0,0,0,0.0,LOW,0,1.0
2022-08-24,29.9,26.6375,82.875,33.88487792837119,26.103387718665413,29.21598380254773,0,25,25,17.5,LOW,0,1.037
2022-08-25,31.2,27.0375,79.95833333333333,35.536341379395694,28.91368618139467,31.56274826059508,25,25,50,35.0,MODERATE,0,1.063
2022-08-26,31.0,27.4375,78.45833333333333,34.42573241441779,28.234842809256197,30.71119865132083,25,25,50,35.0,MODERATE,0,1.059
2022-08-27,30.3,26.98333333333333,82.25,35.28283770601565,29.111965613403857,31.58031445044857,25,25,50,35.0,MODERATE,0,1.045
2022-08-28,31.2,27.070833333333336,78.70833333333333,35.01746951132456,28.613470266716444,31.17506996455969,25,25,50,35.0,MODERATE,0,1.063
2022-08-29,30.9,27.59166666666667,79.95833333333333,35.13282209719792,29.220293223359757,31.58530477289502,25,25,50,35.0,MODERATE,0,1.057
2022-08-30,31.9,28.495833333333334,80.375,39.76179563209793,31.32005186094188,34.6967493694043,25,50,75,52.5,HIGH,0,1.077
2022-08-31,32.3,29.08333333333333,80.20833333333333,40.62683580385787,31.529575590513872,35.16847967585147,25,50,75,52.5,HIGH,0,1.085
2022-09-01,32.3,28.72083333333333,81.95833333333333,40.177589223635565,30.92054494097894,34.623362654041586,25,50,50,42.5,MODERATE,0,1.085
2022-09-02,32.3,28.7625,83.125,39.816139017651125,30.831059202711447,34.42509112868731,25,50,50,42.5,MODERATE,0,1.085
2022-09-03,33.0,29.679166666666664,79.125,41.403484995111086,31.595248377296286,35.5185430244222,25,50,75,52.5,HIGH,0,1.1
2022-09-04,33.0,29.229166666666668,71.79166666666667,37.62226879305571,29.360061988519675,32.66494471033409,25,25,50,35.0,MODERATE,0,1.1
2022-09-05,32.0,28.53333333333333,72.79166666666667,36.2604364620957,28.859426734764437,31.81983062569694,25,25,50,35.0,MODERATE,0,1.079
2022-09-06,31.5,28.3375,76.29166666666667,36.57935669079127,29.756226734764432,32.48547871717517,25,25,50,35.0,MODERATE,0,1.069
2022-09-07,34.0,29.65833333333333,70.66666666666667,38.39286542044451,30.88188734792241,33.886278576931254,25,50,50,42.5,MODERATE,0,1.121
2022-09-08,35.0,29.9,73.91666666666667,43.42203294476448,32.00289459317624,36.570549933811535,50,75,75,67.5,HIGH,0,1.143
2022-09-09,35.8,31.05,74.95833333333333,44.862132333671184,32.40408009492068,37.38730099042088,50,75,75,67.5,HIGH,0,1.16
2022-09-10,35.6,30.60833333333333,75.875,43.91276584636458,32.45747044383104,37.03958860484445,50,75,75,67.5,HIGH,0,1.156
2022-09-11,33.5,28.8,84.45833333333333,41.80228693511116,31.983740848172918,35.91115928294821,25,50,75,52.5,HIGH,0,1.111
2022-09-12,32.8,28.258333333333336,87.33333333333333,40.83692286935104,31.42344053156614,35.1888334666801,25,50,75,52.5,HIGH,0,1.096
2022-09-13,31.3,27.166666666666668,89.16666666666667,39.10697982771569,30.58598861109858,33.99438509774542,25,50,50,42.5,MODERATE,0,1.065
2022-09-14,30.5,26.7625,90.0,37.12206514155554,29.5694426099036,32.59049162256437,25,25,50,35.0,MODERATE,0,1.049
2022-09-15,30.0,26.304166666666664,92.41666666666669,36.54856370836459,28.956165795361613,31.993124960562803,25,25,50,35.0,MODERATE,0,1.039
2022-09-16,31.5,27.0,85.25,37.38109409711125,29.196264351212807,32.47019624957218,25,25,50,35.0,MODERATE,0,1.069
2022-09-17,31.5,27.17083333333333,80.54166666666667,35.182733568995545,28.76190002664089,31.33023344358276,25,25,50,35.0,MODERATE,0,1.069
2022-09-18,31.8,27.77083333333333,79.08333333333333,35.55203763279116,29.65685255037173,32.01492658333951,25,25,50,35.0,MODERATE,0,1.075
2022-09-19,31.5,27.75,76.66666666666667,35.66073354644448,28.953632673671784,31.636473022780866,25,25,50,35.0,MODERATE,0,1.069
2022-09-20,31.3,27.870833333333334,75.0,35.65159826097569,29.08009237033674,31.70869472659232,25,25,50,35.0,MODERATE,0,1.065
2022-09-21,31.4,27.429166666666664,73.54166666666667,34.926915054631245,28.384242755169584,31.00131167495425,25,25,50,35.0,MODERATE,0,1.067
2022-09-22,31.4,27.366666666666664,70.29166666666667,34.2800016413512,26.98426199551488,29.90255785384941,25,25,25,25.0,MODERATE,0,1.067
2022-09-23,31.0,27.266666666666666,70.875,33.665803991555485,26.930670251832808,29.62472374772188,25,25,25,25.0,MODERATE,0,1.059
2022-09-24,31.4,27.2875,72.16666666666667,34.45528245019576,28.104465348716992,30.644792189308497,25,25,50,35.0,MODERATE,0,1.067
2022-09-25,31.6,27.1125,73.75,34.1933344015645,28.558865348716992,30.812652969855996,25,25,50,35.0,MODERATE,0,1.071
2022-09-26,31.5,27.166666666666668,78.45833333333333,35.57801656399798,29.69042914514208,32.04546411268444,25,25,50,35.0,MODERATE,0,1.069
2022-09-27,32.2,27.933333333333334,73.16666666666667,36.48221239155565,29.59610395936826,32.35054733224322,25,25,50,35.0,MODERATE,0,1.083
2022-09-28,32.3,28.08333333333333,73.08333333333333,36.77512633244466,29.84246964738542,32.61553232140912,25,25,50,35.0,MODERATE,0,1.085
2022-09-29,33.6,28.541666666666668,69.875,37.850443735537766,30.258503429919426,33.29527955216676,25,25,50,35.0,MODERATE,0,1.113
2022-09-30,34.0,28.95,66.58333333333333,37.73453079511117,30.288793937841174,33.267088680749175,25,25,50,35.0,MODERATE,0,1.121
2022-10-01,33.7,29.079166666666666,59.375,36.04414917260437,29.25376264448033,31.969917255729943,25,25,50,35.0,MODERATE,0,1.115
2022-10-02,32.5,28.241666666666664,66.04166666666667,35.04451980555562,29.109826999953604,31.48370412219441,25,25,50,35.0,MODERATE,0,1.09
2022-10-03,32.7,28.34583333333333,66.20833333333333,34.79179459861124,29.26230858338297,31.47410298947428,25,25,50,35.0,MODERATE,0,1.094
2022-10-04,35.1,29.4875,54.583333333333336,36.13750250839786,29.76330036014672,32.312981219447174,50,25,50,42.5,MODERATE,0,1.145
2022-10-05,36.4,30.46666666666667,47.25,36.41478169155558,28.782651945949368,31.83550384419185,50,25,50,42.5,MODERATE,0,1.174
2022-10-06,34.5,30.25,53.29166666666666,35.75535508329567,28.85637444240604,31.61596669876189,25,25,50,35.0,MODERATE,0,1.132
2022-10-07,28.5,25.870833333333334,79.5,32.09432399463126,25.532426775292603,28.157185663028063,0,25,25,17.5,LOW,0,1.01
2022-10-08,27.4,25.0625,90.5,30.76812416140438,26.539505572180683,28.230953007870163,0,0,25,10.0,LOW,0,1.0
2022-10-09,31.3,27.254166666666663,84.66666666666667,36.88432429295104,29.071174515475224,32.19643442646555,25,25,50,35.0,MODERATE,0,1.065
2022-10-10,32.2,27.89583333333333,84.25,38.692929311715645,30.69167873442061,33.892178965338616,25,50,50,42.5,MODERATE,0,1.083
2022-10-11,33.5,28.45,75.29166666666667,37.002267798611165,29.912607571271497,32.748471662207365,25,25,50,35.0,MODERATE,0,1.111
2022-10-12,34.0,28.291666666666668,69.5,37.01083879755558,30.12826872399119,32.88129675341695,25,25,50,35.0,MODERATE,0,1.121
2022-10-13,34.1,27.366666666666664,55.16666666666666,33.51908717765115,28.543299971314347,30.533614853849063,25,25,50,35.0,MODERATE,0,1.123
2022-10-14,33.5,27.17083333333333,52.333333333333336,33.13646465177782,27.20459617188087,29.577343563839648,25,25,25,25.0,MODERATE,0,1.111
2022-10-15,34.1,27.09166666666667,51.708333333333336,33.36986995772452,27.861985256031897,30.065139136708943,25,25,25,25.0,MODERATE,0,1.123
2022-10-16,33.8,26.77916666666667,51.375,33.02024103015117,26.89642236081624,29.34594982855021,25,25,25,25.0,MODERATE,0,1.117
2022-10-17,34.1,26.85,44.91666666666666,32.39292790977781,25.96715924463833,28.53746671069413,25,25,25,25.0,MODERATE,0,1.123
2022-10-18,34.8,26.77083333333333,51.66666666666666,33.98764884692456,27.81447552198659,30.283744851961774,25,25,25,25.0,MODERATE,0,1.138
2022-10-19,34.2,27.066666666666663,53.29166666666666,33.98764884692456,28.037008692576123,30.417264754315497,25,25,50,35.0,MODERATE,0,1.125
2022-10-20,33.7,27.40416666666667,54.375,36.21120368155552,28.51862104295034,31.59565409839241,25,25,50,35.0,MODERATE,0,1.115
2022-10-21,34.6,27.89583333333333,42.125,33.14911354593783,26.79608811276551,29.33729828603444,25,25,25,25.0,MODERATE,0,1.134
2022-10-22,34.2,27.225,35.666666666666664,32.17364914455115,25.552414402503985,28.20090829932285,25,25,25,25.0,MODERATE,0,1.125
2022-10-23,34.1,26.4875,42.16666666666666,32.38601230228451,26.767545531279183,29.014932239681315,25,25,25,25.0,MODERATE,0,1.123
2022-10-24,33.7,26.370833333333334,41.458333333333336,31.940048661555554,26.56778707971969,28.71669171245404,25,0,25,17.5,LOW,0,1.115
2022-10-25,34.0,26.454166666666666,42.875,32.277837979597805,26.32211550106075,28.70440449247557,25,25,25,25.0,MODERATE,0,1.121
2022-10-26,33.4,26.304166666666664,47.25,32.073647803964484,27.150337552017927,29.11966165279655,25,25,25,25.0,MODERATE,0,1.108
2022-10-27,33.8,27.17083333333333,47.25,32.43395563492447,27.490544500563843,29.467908954308093,25,25,25,25.0,MODERATE,0,1.117
2022-10-28,34.4,26.925,44.375,33.05238764332449,27.55060298757954,29.75131684987752,25,25,25,25.0,MODERATE,0,1.13
2022-10-29,34.1,26.64583333333333,45.208333333333336,33.08287447089559,28.03020869257612,30.051275003903907,25,25,50,35.0,MODERATE,0,1.123
2022-10-30,34.5,26.6375,43.125,32.742842929357856,26.8940729369245,29.23358093389784,25,25,25,25.0,MODERATE,0,1.132
